PartID,PartName,Price,PartListKey,Quantity,ModelName
"950046-009
REPLACED BY: 103395-001","NUT, HEX, NYLON INSERT, STL, M10",$0.33,"#28-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
100717-001,"WASHER, 10 X 23 X 2, STEEL, CZ",$0.03,"#29-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
950038-009,"B18.2.4.1M, HEX NUT, STYLE 1, M10 X 1.5, BLACK ZINC, STL",$0.07,"#30-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
102132-001,"WASHER, 8.5 X 30 X 2 CZ",$0.25,"#31-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,"#32-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
102351-001,"SCREW, M8 X 1.25 X 12 HCS, 8.8 STL, CZ",$0.36,"#33-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
101369-001,"BOLT, M8 X 1.25 X 100, HEX HEAD, CZ",$0.50,"#34-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
900031-002,"NUT, HEX BLIND INSERT, M5 X 0.8",$0.43,"#35-ASSEMBLY, FRAME AND COMPONENTS",12,xR3 Base WW (Discontinued)
104301-001,"WASHER, M8, 8.3 X 20 X 2, BLACK ZINC",$0.25,"#36-ASSEMBLY, FRAME AND COMPONENTS",2,xR3 Base WW (Discontinued)
101394-001,"TIE, CABLE, W3.6 X L185",$0.23,"#37-ASSEMBLY, FRAME AND COMPONENTS",6,xR3 Base WW (Discontinued)
101202-001,"ANCHOR, 8.1 CABLE TIE, 6.2 HOLE",$0.25,"#38-ASSEMBLY, FRAME AND COMPONENTS",6,xR3 Base WW (Discontinued)
104272-001,"CABLE, HR BASE",$11.00,"#39-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
100855-001,"CABLE ASSEMBLY, POWER INPUT, 0.7M",$1.75,"#40-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
100761-001,"ASSEMBLY, BRAKE CABLE",$2.25,"#41-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
100718-001,"SENSOR, HALLEFFECT",$6.00,"#42-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
100447-001,"SERVO MOTOR, EDDY CURRENT BRAKE",$25.00,"#43-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
100762-001,"CABLE ASSEMBLY, MAIN",$8.50,"#44-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
950038-008,"B18.2.4.1M, HEX NUT, STYLE 1, M8 X 1.25, BLACK ZINC, STL",$0.25,"#45-ASSEMBLY, FRAME AND COMPONENTS",1,xR3 Base WW (Discontinued)
105117-001,"ASSEMBLY, PEDAL LEVER",$31.00,"#1-ASSEMBLY, PEDAL LEVER, LH",1,xR3 Base WW (Discontinued)
105805-001,"ASSEMBLY, DEARTICULATOR LINK",$15.00,"#2-ASSEMBLY, PEDAL LEVER, LH",1,xR3 Base WW (Discontinued)
105801-001,"WELDMENT, PEDAL , LH",$17.00,"#3-ASSEMBLY, PEDAL LEVER, LH",1,xR3 Base WW (Discontinued)
104048-001,"PEDAL, FOOT",$8.50,"#4-ASSEMBLY, PEDAL LEVER, LH",1,xR3 Base WW (Discontinued)
104084-001,"CAP, ARTICULATOR",$2.25,"#5-ASSEMBLY, PEDAL LEVER, LH",1,xR3 Base WW (Discontinued)
101714-001,"WASHER 14 X 22 X 1.0, STEEL, CZ",$0.25,"#6-ASSEMBLY, PEDAL LEVER, LH",2,xR3 Base WW (Discontinued)
103866-001,"AXLE, PEDAL",$3.25,"#7-ASSEMBLY, PEDAL LEVER, LH",1,xR3 Base WW (Discontinued)
101713-001,"RETAINING RING, 14MM",$0.25,"#8-ASSEMBLY, PEDAL LEVER, LH",2,xR3 Base WW (Discontinued)
103860-001,"WASHER, WAVE, 14.5 X 20.0 X .30",$0.75,"#9-ASSEMBLY, PEDAL LEVER, LH",2,xR3 Base WW (Discontinued)
103393-001,"NUT, HEX, NYLON INSERT, M8 X 1.25, CZ CLASS 10",$0.46,"#10-ASSEMBLY, PEDAL LEVER, LH",1,xR3 Base WW (Discontinued)
101029-001,"WASHER, M8, 8.3 X 16.0 X 1.6, ST, BZ",$0.03,"#11-ASSEMBLY, PEDAL LEVER, LH",2,xR3 Base WW (Discontinued)
105003-001,"SCREW, M8 X 1.25 X 75.0L SHCS, BLACK ZN",$1.50,"#12-ASSEMBLY, PEDAL LEVER, LH",1,xR3 Base WW (Discontinued)
101298-001,"SCREW, M5 X 0.8 X 10.0L SHCS, BLACK ZINC, 12.9 STL, SPRING WASHER",$0.23,"#13-ASSEMBLY, PEDAL LEVER, LH",5,xR3 Base WW (Discontinued)
"102622-001
REPLACED BY: 107836-001","SCREW, M6 X 1.0 X 18, SHCS, BZ",$1.00,"#14-ASSEMBLY, PEDAL LEVER, LH",1,xR3 Base WW (Discontinued)
105117-001,"ASSEMBLY, PEDAL LEVER",$31.00,"#1-ASSEMBLY, PEDAL LEVER, RH",1,xR3 Base WW (Discontinued)
105816-001,"WELDMENT, PEDAL , RH",$17.00,"#2-ASSEMBLY, PEDAL LEVER, RH",1,xR3 Base WW (Discontinued)
104048-001,"PEDAL, FOOT",$8.50,"#3-ASSEMBLY, PEDAL LEVER, RH",1,xR3 Base WW (Discontinued)
103866-001,"AXLE, PEDAL",$3.25,"#4-ASSEMBLY, PEDAL LEVER, RH",1,xR3 Base WW (Discontinued)
105003-001,"SCREW, M8 X 1.25 X 75.0L SHCS, BLACK ZN",$1.50,"#5-ASSEMBLY, PEDAL LEVER, RH",1,xR3 Base WW (Discontinued)
101029-001,"WASHER, M8, 8.3 X 16.0 X 1.6, ST, BZ",$0.03,"#6-ASSEMBLY, PEDAL LEVER, RH",2,xR3 Base WW (Discontinued)
101713-001,"RETAINING RING, 14MM",$0.25,"#7-ASSEMBLY, PEDAL LEVER, RH",2,xR3 Base WW (Discontinued)
103860-001,"WASHER, WAVE, 14.5 X 20.0 X .30",$0.75,"#8-ASSEMBLY, PEDAL LEVER, RH",2,xR3 Base WW (Discontinued)
101714-001,"WASHER 14 X 22 X 1.0, STEEL, CZ",$0.25,"#9-ASSEMBLY, PEDAL LEVER, RH",2,xR3 Base WW (Discontinued)
103393-001,"NUT, HEX, NYLON INSERT, M8 X 1.25, CZ CLASS 10",$0.46,"#10-ASSEMBLY, PEDAL LEVER, RH",1,xR3 Base WW (Discontinued)
101298-001,"SCREW, M5 X 0.8 X 10.0L SHCS, BLACK ZINC, 12.9 STL, SPRING WASHER",$0.23,"#11-ASSEMBLY, PEDAL LEVER, RH",5,xR3 Base WW (Discontinued)
105805-001,"ASSEMBLY, DEARTICULATOR LINK",$15.00,"#12-ASSEMBLY, PEDAL LEVER, RH",1,xR3 Base WW (Discontinued)
104084-001,"CAP, ARTICULATOR",$2.25,"#13-ASSEMBLY, PEDAL LEVER, RH",1,xR3 Base WW (Discontinued)
"102622-001
REPLACED BY: 107836-001","SCREW, M6 X 1.0 X 18, SHCS, BZ",$1.00,"#14-ASSEMBLY, PEDAL LEVER, RH",1,xR3 Base WW (Discontinued)
103699-001,"ASSEMBLY, LOWER SEAT",$123.00,"#1-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
103815-001,"AXLE, SEAT PIVOT",$5.50,"#2-ASSEMBLY, ADJUSTABLE SEAT",2,xR3 Base WW (Discontinued)
103841-001,"AXLE, SEAT PIVOT SHORT",$3.25,"#3-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
103819-001,"ASSEMBLY, TILT LINK",$12.00,"#4-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
104517-001,"LINK, FRONT SEAT SUPPORT, LH",$1.75,"#5-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
103814-001,"LINK, FRONT SEAT SUPPORT, RH",$1.75,"#6-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
104178-001,"COLLAR, LOCK, SET SCREW, 12mm",$2.00,"#7-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
104218-001,"STUD, GAS SPRING",$0.75,"#8-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
104972-001,"NUT, SPRING MOUNT",$1.75,"#9-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
104697-001,"SCREW, M8 X 1.25 X 20.0L SHCS, CLEAR ZINC, 12.9 STL",$0.20,"#10-ASSEMBLY, ADJUSTABLE SEAT",6,xR3 Base WW (Discontinued)
102132-001,"WASHER, 8.5 X 30 X 2 CZ",$0.25,"#11-ASSEMBLY, ADJUSTABLE SEAT",6,xR3 Base WW (Discontinued)
104240-001,"WASHER, 12.3 X 19 X 1.5, NYLON",$0.50,"#12-ASSEMBLY, ADJUSTABLE SEAT",2,xR3 Base WW (Discontinued)
104448-001,"ASSEMBLY, SEAT ADJUST STRUT",$30.00,"#13-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
104458-001,"ASSEMBLY, HANDLE, ADJUSTMENT, SEAT",$9.00,"#14-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
104270-001,"LINK, REAR SEAT SUPPORT, RH",$4.75,"#15-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
104563-001,"SPRING, TORSION, 20.9 ID X 25.2 OD",$0.75,"#16-ASSEMBLY, ADJUSTABLE SEAT",1,xR3 Base WW (Discontinued)
103909-001,"GRIP, HEART RATE, SECONDARY",$4.75,"#2-ASSEMBLY, HR STATIONARY HANDLE",2,xR3 Base WW (Discontinued)
103908-001,"GRIP, HEART RATE, PRIMARY",$5.50,"#3-ASSEMBLY, HR STATIONARY HANDLE",2,xR3 Base WW (Discontinued)
104300-001,"CABLE ASSEMBLY, CONTACTS, HR GRIP",$2.75,"#4-ASSEMBLY, HR STATIONARY HANDLE",1,xR3 Base WW (Discontinued)
101881-001,"SCREW, M3 X 0.5 X 16 BHCS, SS",$0.25,"#5-ASSEMBLY, HR STATIONARY HANDLE",4,xR3 Base WW (Discontinued)
102719-001,"CUP, ACCESSORY - LH",$5.50,"#6-ASSEMBLY, HR STATIONARY HANDLE",1,xR3 Base WW (Discontinued)
102718-001,"CUP, ACCESSORY - RH",$5.50,"#7-ASSEMBLY, HR STATIONARY HANDLE",1,xR3 Base WW (Discontinued)
101354-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, BZ, SPRING WSHR-FLAT WSHR",$0.25,"#8-ASSEMBLY, HR STATIONARY HANDLE",6,xR3 Base WW (Discontinued)
101576-001,"RIVNUT, BRASS, M8 X 1.25",$0.50,"#2-ASSEMBLY, UPPER MESH SEAT FRAME",2,xR3 Base WW (Discontinued)
104589-001,"LABEL, WARNING, ENG & DEU & FRC",$1.50,"#3-ASSEMBLY, UPPER MESH SEAT FRAME",1,xR3 Base WW (Discontinued)
104534-001,"SPLINE, MESH BACKREST",$3.50,"#2-BACKREST, MESH",1,xR3 Base WW (Discontinued)
104699-001,"LABEL, xRIDE BACKREST",$0.75,"#4-BACKREST, MESH",1,xR3 Base WW (Discontinued)
104737-001,"SCREW, M2.9 X 1.1 X 12 TYPE AB, PAN HEAD",$0.13,"#5-BACKREST, MESH",14,xR3 Base WW (Discontinued)
104169-001,"DECAL, 101MM OCTANE",$1.75,"#2-ASSEMBLY, BACKREST CAP",1,xR3 Base WW (Discontinued)
104271-001,"CABLE ASSEMBLY, MAST",$4.25,"#2-ASSEMBLY, XR3 MAST",1,xR3 Base WW (Discontinued)
104273-001,"CABLE, HR EXTENSION",$2.00,"#3-ASSEMBLY, XR3 MAST",1,xR3 Base WW (Discontinued)
101576-001,"RIVNUT, BRASS, M8 X 1.25",$0.50,"#4-ASSEMBLY, XR3 MAST",6,xR3 Base WW (Discontinued)
100890-001,"CABLE ASSEMBLY, FEMALE SPADE - 5MM EYELET",$0.50,"#5-ASSEMBLY, XR3 MAST",1,xR3 Base WW (Discontinued)
101013-001,"SCREW, M5 X 0.8 X 6, PAN HEAD, TYPE 1 CROSS RECESSED, CZ",$0.03,"#6-ASSEMBLY, XR3 MAST",1,xR3 Base WW (Discontinued)
101014-001,"WASHER, M5, EXTERNAL TOOTH, STEEL, CZ",$0.07,"#7-ASSEMBLY, XR3 MAST",1,xR3 Base WW (Discontinued)
104225-001,"DECAL, 190MM OCTANE",$2.25,"#2-ASSEMBLY, SHROUD, REAR, RIGHT",1,xR3 Base WW (Discontinued)
104225-001,"DECAL, 190MM OCTANE",$2.25,"#2-ASSEMBLY, SHROUD, REAR, LEFT",1,xR3 Base WW (Discontinued)
100754-001,"SCREW, M8x1.25x16 SHCS, STL, BZ",$0.75,"#1-ASSEMBLY KIT, BASE HARDWARE, XR3",10,xR3 Base WW (Discontinued)
100554-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, BZ",$0.25,"#2-ASSEMBLY KIT, BASE HARDWARE, XR3",6,xR3 Base WW (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,"#3-ASSEMBLY KIT, BASE HARDWARE, XR3",5,xR3 Base WW (Discontinued)
104549-001,"PLUG, HOLE",$0.50,"#4-ASSEMBLY KIT, BASE HARDWARE, XR3",1,xR3 Base WW (Discontinued)
100924-001,"WRENCH, HEX, M6",$0.62,"#6-ASSEMBLY KIT, BASE HARDWARE, XR3",1,xR3 Base WW (Discontinued)
104399-001,"ASSEMBLY, FRAME AND COMPONENTS",n/a,,1,xR4 Base (Discontinued)
105813-001,"ASSEMBLY, PEDAL LEVER, LH",$97.00,,1,xR4 Base (Discontinued)
105814-001,"ASSEMBLY, PEDAL LEVER, RH",$97.00,,1,xR4 Base (Discontinued)
103890-001,"COLLAR, LOCK, SET SCREW, 18mm",$5.50,,2,xR4 Base (Discontinued)
104162-001,"WELDMENT, ARTICULATOR CRANK",$20.00,,2,xR4 Base (Discontinued)
104084-001,"CAP, ARTICULATOR",$2.25,,2,xR4 Base (Discontinued)
103860-001,"WASHER, WAVE, 14.5 X 20.0 X .30",$0.75,,2,xR4 Base (Discontinued)
"102622-001
REPLACED BY: 107836-001","SCREW, M6 X 1.0 X 18, SHCS, BZ",$1.00,,2,xR4 Base (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,,2,xR4 Base (Discontinued)
103700-001,"ASSEMBLY, ADJUSTABLE SEAT",$197.00,,1,xR4 Base (Discontinued)
107019-001,"ASSEMBLY, UPPER SEAT",n/a,,1,xR4 Base (Discontinued)
104154-001,"ASSEMBLY, HR STATIONARY HANDLE",$42.00,,1,xR4 Base (Discontinued)
100754-001,"SCREW, M8x1.25x16 SHCS, STL, BZ",$0.75,,2,xR4 Base (Discontinued)
104697-001,"SCREW, M8 X 1.25 X 20.0L SHCS, CLEAR ZINC, 12.9 STL",$0.20,,4,xR4 Base (Discontinued)
102132-001,"WASHER, 8.5 X 30 X 2 CZ",$0.25,,4,xR4 Base (Discontinued)
108850-001,"ASSEMBLY, COVER, BACK PAD",$13.00,,1,xR4 Base (Discontinued)
104515-001,"RETAINER, HR CABLE",$0.75,,1,xR4 Base (Discontinued)
104547-001,"ASSEMBLY, xR4 MAST",$57.00,,1,xR4 Base (Discontinued)
104366-001,"COVER, CRANK",$4.00,,2,xR4 Base (Discontinued)
104373-001,"COVER, MAST, LEFT",$3.00,,1,xR4 Base (Discontinued)
104374-001,"COVER, MAST, RIGHT",$3.25,,1,xR4 Base (Discontinued)
104536-001,"ASSEMBLY, SEAT LINKAGE SHROUD",$5.50,,1,xR4 Base (Discontinued)
104364-001,"SHROUD, FRONT, RIGHT",$10.00,,1,xR4 Base (Discontinued)
104363-001,"SHROUD, FRONT, LEFT",$8.00,,1,xR4 Base (Discontinued)
104706-001,"ASSEMBLY, SHROUD, REAR, RIGHT",$12.00,,1,xR4 Base (Discontinued)
104707-001,"ASSEMBLY, SHROUD, REAR, LEFT",$12.00,,1,xR4 Base (Discontinued)
100554-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, BZ",$0.25,,24,xR4 Base (Discontinued)
100787-001,"SCREW, M5 X 0.8 X 18, PAN HEAD, TYPE 1 CROSS RECESSED, BZ",$0.25,,2,xR4 Base (Discontinued)
105702-001,"ASSEMBLY, MOVING ARM, RH",$59.00,,1,xR4 Base (Discontinued)
105705-001,"ASSEMBLY, MOVING ARM, LH",$59.00,,1,xR4 Base (Discontinued)
105696-001,"ASSEMBLY, ARM LINK",$55.00,,2,xR4 Base (Discontinued)
105701-001,"WASHER, STEP",$2.75,,2,xR4 Base (Discontinued)
105709-001,"BOLT, M8 X 1.25 X 45 HCS, 12.9 STL, CZ",$1.00,,4,xR4 Base (Discontinued)
105067-001,"ASSEMBLY, LOCKING SPACER",$6.00,,0,xR4 Base (Discontinued)
104164-001,"CAP, END, 40mm DIA.",$1.25,,2,xR4 Base (Discontinued)
104268-001,"CAP, END, 45mm DIA.",$1.25,,0,xR4 Base (Discontinued)
900009-001,"RING, RETAINING, 25MM",$0.25,,2,xR4 Base (Discontinued)
101243-001,"WASHER, PIVOT SHAFT, Q35 - 25MM",$0.50,,0,xR4 Base (Discontinued)
104987-001,"BRACKET, SPRING MOUNT",$2.50,,1,xR4 Base (Discontinued)
101889-001,"SCREW, M8 X 1.25 X 50 HHCS, 8.8 ST, CZ",$0.50,,1,xR4 Base (Discontinued)
101029-001,"WASHER, M8, 8.3 X 16.0 X 1.6, ST, BZ",$0.03,,1,xR4 Base (Discontinued)
104971-001,"NUT, BALL STUD",$2.00,,1,xR4 Base (Discontinued)
104988-001,"SCREW, M5 X 0.8 X 18L SHCS, BZ",$0.25,,1,xR4 Base (Discontinued)
104970-001,"PIN, SPRING MOUNT",$3.50,,1,xR4 Base (Discontinued)
101713-001,"RETAINING RING, 14MM",$0.25,,1,xR4 Base (Discontinued)
104965-001,"SPRING, EXTENSION, 31.8 X 165",$19.00,,1,xR4 Base (Discontinued)
104968-001,"ASSEMBLY, DAMPER",$21.00,,1,xR4 Base (Discontinued)
104301-001,"WASHER, M8, 8.3 X 20 X 2, BLACK ZINC",$0.25,,2,xR4 Base (Discontinued)
104740-001,"ASSEMBLY KIT, BASE HARDWARE, xR4",$14.00,,1,xR4 Base (Discontinued)
100429-001,"SCREW, M4.8 X 1.6 X 13 TYPE AB, TYPE 1 CROSS RECESS PAN HEAD, ST, BZ",$0.03,,0,xR4 Base (Discontinued)
101646-001,"BEARING, BALL, 6005, C2",$2.75,"#2-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
103885-001,"ASSEMBLY, DRIVE PULLEY",$37.00,"#3-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
900009-001,"RING, RETAINING, 25MM",$0.25,"#4-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
105808-001,"WLDMT, CRANK ARM, RH",$20.00,"#5-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
105807-001,"WLDMT, CRANK ARM, LH",$20.00,"#6-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
104765-001,"BRAKE, 274OD, 5 PERM MAGNETS, SS",$90.00,"#7-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
103803-001,"BELT, DRIVE, 8 RIB, 610J",$17.00,"#8-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
102219-001,"ROLLER, TRANSPORT",$2.75,"#9-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
900015-001,"LEVELER, 50MM DIAMETER",$1.35,"#10-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
102979-001,"ASSEMBLY, END CAP",$7.50,"#11-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
101300-001,"DUAL LOCK, 25 X 20 - 400",$0.25,"#12-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
103617-001,"BUSHING, FLANGED, 14 X 18 X 22",$0.75,"#13-ASSEMBLY, FRAME AND COMPONENTS",4,xR4 Base (Discontinued)
103815-001,"AXLE, SEAT PIVOT",$5.50,"#14-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
104067-001,"ASSEMBLY, ROCKER",$24.00,"#15-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
103802-001,"ASSEMBLY, BELT TENSIONER",$14.00,"#16-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
104077-001,"TREAD, PLATFORM STEP",$9.50,"#17-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
101595-001,"GROMMET, 44 X 24",$0.50,"#18-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
104220-001,"BUMPER, SEAT HEIGHT",$5.00,"#19-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
104463-001,"PLATE, SECTOR",$4.50,"#20-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
104464-001,"STOP, BUMPER",$0.50,"#21-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
101029-001,"WASHER, M8, 8.3 X 16.0 X 1.6, ST, BZ",$0.03,"#22-ASSEMBLY, FRAME AND COMPONENTS",4,xR4 Base (Discontinued)
102403-001,"SCREW, M8 X 1.25 X 55 SHCS, 12.9 STL,BZ",$0.75,"#23-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
103393-001,"NUT, HEX, NYLON INSERT, M8 X 1.25, CZ CLASS 10",$0.46,"#24-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
100554-001,"SCREW, M5 X 0.8 X 12, PAN HEAD, TYPE 1 CROSS RECESSED, BZ",$0.25,"#25-ASSEMBLY, FRAME AND COMPONENTS",5,xR4 Base (Discontinued)
100754-001,"SCREW, M8x1.25x16 SHCS, STL, BZ",$0.75,"#26-ASSEMBLY, FRAME AND COMPONENTS",3,xR4 Base (Discontinued)
103890-001,"COLLAR, LOCK, SET SCREW, 18mm",$5.50,"#27-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
"950046-009
REPLACED BY: 103395-001","NUT, HEX, NYLON INSERT, STL, M10",$0.33,"#28-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
100717-001,"WASHER, 10 X 23 X 2, STEEL, CZ",$0.03,"#29-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
950038-009,"B18.2.4.1M, HEX NUT, STYLE 1, M10 X 1.5, BLACK ZINC, STL",$0.07,"#30-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
102132-001,"WASHER, 8.5 X 30 X 2 CZ",$0.25,"#31-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
101295-001,"SCREW, M8 X 1.25 X 20.0L SHCS, BLACK ZINC, 12.9 STL",$0.50,"#32-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
102351-001,"SCREW, M8 X 1.25 X 12 HCS, 8.8 STL, CZ",$0.36,"#33-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
101369-001,"BOLT, M8 X 1.25 X 100, HEX HEAD, CZ",$0.50,"#34-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
900031-002,"NUT, HEX BLIND INSERT, M5 X 0.8",$0.43,"#35-ASSEMBLY, FRAME AND COMPONENTS",12,xR4 Base (Discontinued)
104301-001,"WASHER, M8, 8.3 X 20 X 2, BLACK ZINC",$0.25,"#36-ASSEMBLY, FRAME AND COMPONENTS",2,xR4 Base (Discontinued)
101394-001,"TIE, CABLE, W3.6 X L185",$0.23,"#37-ASSEMBLY, FRAME AND COMPONENTS",6,xR4 Base (Discontinued)
101202-001,"ANCHOR, 8.1 CABLE TIE, 6.2 HOLE",$0.25,"#38-ASSEMBLY, FRAME AND COMPONENTS",6,xR4 Base (Discontinued)
104272-001,"CABLE, HR BASE",$11.00,"#39-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
100855-001,"CABLE ASSEMBLY, POWER INPUT, 0.7M",$1.75,"#40-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
100761-001,"ASSEMBLY, BRAKE CABLE",$2.25,"#41-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
100718-001,"SENSOR, HALLEFFECT",$6.00,"#42-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
100447-001,"SERVO MOTOR, EDDY CURRENT BRAKE",$25.00,"#43-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
100762-001,"CABLE ASSEMBLY, MAIN",$8.50,"#44-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
950038-008,"B18.2.4.1M, HEX NUT, STYLE 1, M8 X 1.25, BLACK ZINC, STL",$0.25,"#45-ASSEMBLY, FRAME AND COMPONENTS",1,xR4 Base (Discontinued)
105117-001,"ASSEMBLY, PEDAL LEVER",$31.00,"#1-ASSEMBLY, PEDAL LEVER, LH",1,xR4 Base (Discontinued)
105805-001,"ASSEMBLY, DEARTICULATOR LINK",$15.00,"#2-ASSEMBLY, PEDAL LEVER, LH",1,xR4 Base (Discontinued)
105801-001,"WELDMENT, PEDAL , LH",$17.00,"#3-ASSEMBLY, PEDAL LEVER, LH",1,xR4 Base (Discontinued)
104048-001,"PEDAL, FOOT",$8.50,"#4-ASSEMBLY, PEDAL LEVER, LH",1,xR4 Base (Discontinued)
104084-001,"CAP, ARTICULATOR",$2.25,"#5-ASSEMBLY, PEDAL LEVER, LH",1,xR4 Base (Discontinued)
101714-001,"WASHER 14 X 22 X 1.0, STEEL, CZ",$0.25,"#6-ASSEMBLY, PEDAL LEVER, LH",2,xR4 Base (Discontinued)
103866-001,"AXLE, PEDAL",$3.25,"#7-ASSEMBLY, PEDAL LEVER, LH",1,xR4 Base (Discontinued)
101713-001,"RETAINING RING, 14MM",$0.25,"#8-ASSEMBLY, PEDAL LEVER, LH",2,xR4 Base (Discontinued)
103860-001,"WASHER, WAVE, 14.5 X 20.0 X .30",$0.75,"#9-ASSEMBLY, PEDAL LEVER, LH",2,xR4 Base (Discontinued)
103393-001,"NUT, HEX, NYLON INSERT, M8 X 1.25, CZ CLASS 10",$0.46,"#10-ASSEMBLY, PEDAL LEVER, LH",1,xR4 Base (Discontinued)
101029-001,"WASHER, M8, 8.3 X 16.0 X 1.6, ST, BZ",$0.03,"#11-ASSEMBLY, PEDAL LEVER, LH",2,xR4 Base (Discontinued)
105003-001,"SCREW, M8 X 1.25 X 75.0L SHCS, BLACK ZN",$1.50,"#12-ASSEMBLY, PEDAL LEVER, LH",1,xR4 Base (Discontinued)
